workerId,postId,experimentID,taskID,clicks,time,clickorder,clicktime,scenarioTime,why,honestly
" A5N6QK76RTR7R","il91lzfq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","41485","b5a","41485","41485","why:","honestly:"
"A1IM6TFN3AAMBY","il9a4i8x","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","2","20978","b2,b5a","6344,20978","20977","why:","honestly:"
"A1WYZXOTTP17YO","il904qyq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","2","179849","bb,b5a","159857,179849","179849","why:","honestly:"
"A6ORRFI3XOACA","il93vg4t","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","3","49368","b3,b5c,b5a","8096,41854,49368","49367","why:","honestly:"
"A3132FK20GHM6L","il96cm70","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","2","65494","bb,b5a","22590,65494","65494","why:","honestly:"
"ARG392N6HWZCJ","il90k512","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","3260","b5a","3259","3260","why:","honestly:"
"A3OJCWC178255T","il8zt04r","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","65100","b5a","65100","65100","why:","honestly:"
"A34QARS9MSTJ08","il9am18f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","3","174090","b4,b2,b5a","138881,146570,174090","174090","why:","honestly:"
"A3D61CCA0LVMWV","il8zurzi","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","23840","b5a","23840","23839","why:","honestly:"
"AF18OIZ0GWGP2","il92g3za","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","131177","b5a","131177","131177","why:","honestly:"
"A1OQ3KL56KMQSU","il98u7qn","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","3","13771","b3,b4,b5a","7676,10023,13771","13771","why:","honestly:"
"A292QSLC0BUT0O","il8zpsox","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","114284","b5a","114284","114284","why:","honestly:"
"A2R8IV2PWFTY00","il94pjlk","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","2","21335","b3,b5a","13719,21335","21335","why:","honestly:"
"debug","il8z9xe8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","2108","b5a","2108","2108","why:","honestly:"
"A38ZV8LBZ034IZ","il93sofd","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","2","889335","bb,b5a","880527,889335","889336","why:","honestly:"
"AU5UJIZ3TLI5M","il987tpw","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","99025","b5a","99025","99024","why:","honestly:"
"A20NDRGSZZRQF","il94jjho","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","5","6048","b1,b2,b3,b4,b5a","3151,4065,4680,5378,6048","6048","why:","honestly:"
"AA0AYMAGO1M87","il8zpq4s","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","3","67138","b3,b4,b5a","48856,62649,67121","67138","why:","honestly:"
"A21LYHAOO5P2CC","il90mj2w","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","3","25449","b5c,b2,b5a","7070,12780,25449","25449","why:","honestly:"
"AGBLVZJFLIBKO","il98zsm6","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","4","130459","bb,b5c,b5b,b5a","123799,126726,128521,130459","130459","why:","honestly:"
"A2RBF3IIJP15IH","il91ockh","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","2","23260","b3,b5a","16851,23260","23260","why:","honestly:"
"A392P1JQB1KR2E","il8zuscw","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","201353","b5a","201353","201353","why:","honestly:"
"A21EZISIJ3JPSW","il90dtli","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","85508","b5a","85507","85508","why:","honestly:"
"A3TN3GQAO61BVB","il957esg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","1","54550","b5a","54550","54550","why:","honestly:"
"A255RBA8P0K0XV","il9129j7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","5","32294","b1,b2,b3,b4,b5a","26134,28862,30158,31662,32294","32294","why:","honestly:"
"AZLBLEDRP6UYM","il90ee1j","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","4","32680","b3,b5c,b5b,b5a","18661,28793,30795,32680","32680","why:","honestly:"
"A175ZTL2OZO9YU","il908oi8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","teach_prime","4","122208","b5c,b3,b1,b5a","72568,103288,112528,122208","122208","why:","honestly:"
"workerId","postId","experimentID","taskID","_clicks_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BRC","_time_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BRC","_clickorder_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BRC","_clicktime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BRC","_scenariotime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BRC","_why_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BRC","_honestly_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BRC"
"A33PDF03E6TRU0","il9dtdir","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","46978","b1,b2,b3,b4b,b4a,bb","24979,34130,35636,38983,40838,46978","43683,3295,0","why:Because a person can use the card, and an employee must authorize the card, and there must be a rebate on the card being offered.","honestly:#iread"
"A2S421V2HMNHQQ","il934v0i","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","180518","b4a,b4b,b3,b1,b2,bb","84982,88647,173246,174722,175685,180518","53822,10732,115963","why:It was the only answer left.  That said, I disagree with it.\n\nThe false assertion is that only Customers can apply store credit.  Rule one directly governs who can apply rebates, and it is the only rule to do so.  By changing ""Person"" to ""Customer"" in the rule 1a, the assertion would become true.\n\nBut apparently, that doesn't work for you guys.\n\nI might also point out that authorization doesn't appear to mean anything germane in this example.  \n\nFor example, there's you've got a rule asserting that Cards have Rebates loaded, but no rule suggesting that loading and authorization are in any way connected.  Nor is authorization connected explicitly to to the application of rebates or the ownership of cards.  Authorization may as well be 'color' or 'opinion of.'","honestly:#iread"
"AYOLVUJBAIR0M","il96mm35","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","105076","bb","105076","100484,1325,3267","why:The assertion mentions things that are not even covered in the specification.","honestly:#iread"
" A264067K4VJPMA","il90lo03","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","140900","b2,b4b,b1,b4a,b3,bb","102232,117165,132158,138031,139967,140900","44329,7701,88870","why:because the person needs to be a client","honestly:#iread"
"AFHYKBNXB3FQ2","il8zruxg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","10687","b2,b3,b4b,b4a,b1,bb","3743,4406,5166,6622,7398,10687","8783,495,1409","why:","honestly:#iread"
"A1HBIE5LRTQK1L","il96p3v0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","39259","bb","39259","31619,5759,1881","why:Due to the employee","honestly:#iread"
"debug","il8yd109","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","9040","b1,b2,b3,b4a,b4b,bb","4630,5514,6888,7903,8237,9040","9040","why:","honestly:#ididnt"
"A1ESCPVSM3GQ95","il8zq6b0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","37466","b4b,b4a,b2,b3,b1,bb","32122,33184,33879,34491,34937,37466","37466,0,0","why:","honestly:#iread"
"A3G2JDGJCXCWVD","il8zq3zt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","178648","b4a,b4b,b1,b2,b3,bb","110068,141765,157855,166782,172382,178648","56480,3786,118382","why:","honestly:#iread"
"A2AMI7BVALOCJP","il90xl7q","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","26354","b4b,b2,b1,b3,b4a,bb","9587,14251,15720,16603,17646,26354","20889,772,4693","why:You did not need to change any part of the specification to make the assertion true.","honestly:#iread"
"A1FBBY2JJYRMRI","il8zr08f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","3","65715","b4a,b4b,bb","51314,62618,65715","46141,1524,18050","why:It does not specify whether the person must actually be a customer.","honestly:#iread"
"A2T893QOA0QILP","il90pwag","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","3","154309","b1,b4b,bb","137322,147384,154309","49507,24858,79944","why:It doesn't need changing because if you can use the store credit you are a customer.","honestly:#iread"
"A3EHI7J2E5DSJK","il92619b","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","253914","b4b,b4a,b2,b3,b1,bb","238162,245299,248466,249874,250426,253914","253915,0,0","why:I guess because they all own a card and they are customers.","honestly:#ididnt"
"A98XHW6B1VSSQ","il90nt87","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","65831","bb","65831","42090,7631,16109","why:","honestly:#iread"
"A1DS5O8MSI3ZH0","il9e200f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","117406","b1,b4a,b4b,b2,b3,bb","85438,95454,99998,102750,103230,117406","59164,5078,53164","why:","honestly:#ididnt"
"debug","il8z3cyt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","2382","bb","2382","2382,0,0","why:TESTING TESTING","honestly:#iread"
"A3MPHGI584PR1U","il92qmqv","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","198146","b4b,b4a,b1,b3,b2,bb","159379,189970,193729,195338,195978,198146","122719,2352,73074","why:There is nothing wrong with making the assumption because it would be possible with the current specifications.","honestly:#iread"
"A33CFLCMJNHHNC","il90mukm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","4","185930","b4a,b1,b4b,bb","128831,148883,167466,185930","64205,9242,112483","why:A Person can be an Employee or a Customer and the specification says that a Person can apply a Rebate (I'm assuming this is the same as store credit).  So it's not possible that only Customers can apply store credit.","honestly:#iread"
"A16N0O4K5DGOL6","il8zvign","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","30056","b1,b4b,b4a,b2,b3,bb","22877,25505,26519,27281,27821,30056","13783,3028,13245","why:","honestly:#ididnt"
"A3TPW4JUUJDUFI","il8zwyjp","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","87270","b4b,b3,b1,b2,b4a,bb","23404,26892,28847,29973,30885,87270","9580,1015,76674","why:","honestly:#iread"
"A3NH3VJF04DBJX","il9052q8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","2","51525","b1,bb","39759,51525","51525,0,0","why:","honestly:#iread"
"debug","il8ywje7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","3259","bb","3259","3258","why:","honestly:#ididnt"
"A3IVMLE5FNMO6B","il90xw52","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","13913","b2,b4b,b4a,b3,b1,bb","9864,10697,11504,12397,13253,13913","4278,598,9037","why:","honestly:#ididnt"
"A1TPGQAHLMY6UK","il9164ah","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","158885","b4a,b4b,b2,b3,b1,bb","153775,154682,155637,156582,157362,158885","23974,6499,128412","why:","honestly:#iread"
"A39RGARQZH9C9J","il980zyb","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","236415","b1,b4a,b4b,b3,b2,bb","199289,214571,223437,230789,233236,236415","84402,39563,112450","why:","honestly:#iread"
"A21FSF2MCK11IR","il8zqhbq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","47264","b1,b4a,b4b,b2,b3,bb","35608,42402,43608,44803,45384,47264","47264,0,0","why:","honestly:#ididnt"
"A2NWIKWCQ65ZP4","il93hi2a","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","141264","b4b,b1,b2,b3,b4a,bb","64402,85957,88175,89509,90603,141264","40272,42844,58148","why:I didn't see it was an option until the end","honestly:#ididnt"
"ACRKDBKAS8GM1","il9e71mq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","148365","b1,b4a,b4b,b2,b3,bb","108464,122919,132590,138054,139965,148365","46762,13825,87776","why:Authorize employees have control over the card","honestly:#iread"
"debug","il8yuro7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","3679","bb","3679","3679","why:","honestly:#ididnt"
"A1L8EDNM7HZZAX","il9cycpx","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","5","13993","b3,b2,b1,b4b,bb","5847,10832,12310,12959,13993","13993,0,0","why:","honestly:#ididnt"
"A16WTL2DOIQ5SV","il8zv98g","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","4","75818","b3,b4b,b2,bb","69278,71771,73095,75818","75817,0,0","why:","honestly:#iread"
"A2H5YEOMOPC9G0","il91eimj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","81784","bb","81784","42902,6012,32870","why:","honestly:#iread"
"A7KLTVEIASF4J","il8zq93o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","4970","bb","4969","4970,0,0","why:I do not really know","honestly:#ididnt"
"A1M682B2WUSYJP","il8zo5gx","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","79211","bb","79211","79210,0,0","why:None of the specifications make the assertion impossible. That is, the assertion can exist within all of the confines that each spec creates.","honestly:#iread"
" ATZ6YP0R6EBKT","il92wij0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","3","523798","b4b,b1,bb","470412,520206,523798","86591,24443,412764","why:There is no assumption which doesn't allow employees to own cards, which can be authorized by another employee","honestly:#iread"
"A160HFSRDNT91E","il964nnj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","5","73864","b2,b3,b4b,b4a,bb","65202,70786,72199,73308,73864","73864,0,0","why:","honestly:#iread"
"A2AWBDW9V1E9KT","il8zw6wa","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","333664","b1,b4a,b2,b4b,b3,bb","266728,303120,328344,330497,331704,333664","216872,13688,103104","why:None of the assumptions define who can own a card.  In order for an assertion to be correct, it must be impossible for an employee to own a card. ","honestly:#iread"
"A1S5W9N861BFLD","il92rz7e","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","55991","bb","55991","55991,0,0","why:Because there was nothing wrong with the assertion","honestly:#iread"
"A1JL8N1PWIFDH2","il9b0o30","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","156193","bb","156193","63035,3192,89965","why:None of the specs deal with who applies store credit","honestly:#iread"
"A2C84QVRK3KG57","il912ywz","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","82962","b4a,b4b,b1,b2,b3,bb","41062,56331,59454,78184,79825,82962","65117,2877,14968","why:","honestly:#iread"
"A14MOF7D5EUMH1","il8zp82o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","154591","b2,b4b,b4a,b1,b3,bb","84150,103721,111899,117324,119659,154590","114971,17187,22433","why:","honestly:#iread"
"A3TPW4JUUJDUFI","il90363f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","9137","b2,b3,b4b,b4a,b1,bb","4720,5613,6807,7331,8387,9137","9137,0,0","why:","honestly:#iread"
"A3NMQ3019X6YE0","il908oo7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","1270491","b4a,b4b,b3,b1,b2,bb","102960,112952,1148853,1150746,1151898,1270491","1172987,1790,95713","why:","honestly:#iread"
"A2TXWYY91LRGJG","il91lzmf","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","95809","b2,b3,b1,b4b,b4a,bb","65437,75897,82159,89932,94198,95809","95809,0,0","why:As there is one rebate in particular store credit ","honestly:#iread"
"A2W547LBD3LRTR","il8zufqm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","44032","b3,b4b,b4a,b1,b2,bb","33572,36846,40556,41831,42511,44032","44032,0,0","why:","honestly:#ididnt"
"A1RV7FL4LT45GM","il8zwb94","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","34080","b4b,b3,b2,b1,b4a,bb","6920,11657,13744,14696,15809,34080","22873,1423,9784","why: it would cause a syntax error to add a default case with an assertion. .... (enabled or disabled) is set at the time it is initialized, and does not change.","honestly:#ididnt"
"A38HCU1O9OS0C5","il98mxw9","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","74704","bb","74704","34404,2730,37570","why:There is nothing to be changed.  The assertion is true.","honestly:#iread"
" A5N6QK76RTR7R","il91ucug","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","20235","bb","20234","20235,0,0","why:None of the specif are related to store credit.","honestly:#iread"
" A5N6QK76RTR7R","il91lzfq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","43873","b2,b4a,b4b,b3,b1,bb","32340,38573,40200,41181,41953,43873","43872,0,0","why:","honestly:#iread"
"A1IM6TFN3AAMBY","il9a4i8x","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","82990","b3,b1,b4b,b2,b4a,bb","53842,67921,74413,78202,79113,82990","82990,0,0","why:","honestly:#iread"
"A1WYZXOTTP17YO","il904qyq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","635087","bb","635087","567548,15306,52233","why:The assertion is true and they need no change.","honestly:#iread"
"A6ORRFI3XOACA","il93vg4t","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","54575","b4b,b4a,b1,b3,b2,bb","29878,31446,42295,44012,45494,54575","54575,0,0","why:","honestly:#iread"
"A3132FK20GHM6L","il96cm70","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","74266","b1,b4a,b4b,b2,b3,bb","43330,68546,71762,72690,73153,74266","74266,0,0","why:","honestly:#iread"
"A34QARS9MSTJ08","il9am18f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","241573","b4a,b4b,b1,b3,b2,bb","204282,213811,232429,238575,239791,241573","141843,3477,96253","why:The correct answer would be to not change any of them. Originally, I chose the first option because, I thought the best change would be to change the wording from ""person"" to ""customer"", making the assertion true.","honestly:#iread"
"AF18OIZ0GWGP2","il92g3za","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","484597","b1,b4b,b2,b3,b4a,bb","275939,396645,471955,474161,475585,484597","265941,92087,126569","why:5. store_credit cannot be loaded on a card owned by an Employee.\n","honestly:#iread"
"A1OQ3KL56KMQSU","il98u7qn","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","20390","b3,b1,b2,b4b,b4a,bb","13716,15314,16128,16934,17924,20390","20390,0,0","why:Not Sure","honestly:#iread"
"A2R8IV2PWFTY00","il94pjlk","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","25775","bb","25775","25775,0,0","why:You would not know who is who.","honestly:#iread"
"debug","il8z9xe8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","2407","bb","2406","2407,0,0","why:","honestly:#ididnt"
"AU5UJIZ3TLI5M","il987tpw","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","133678","b2,b4a,b4b,b3,b1,bb","122090,127580,128408,129626,132782,133678","71410,8047,54220","why:I thought I understood this study pretty well, but overall I don't believe that I'm getting it.","honestly:#iread"
"A20NDRGSZZRQF","il94jjho","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","8476","b4a,b4b,b2,b3,b1,bb","3778,4962,5722,6186,6642,8476","8476,0,0","why:","honestly:#ididnt"
"AA0AYMAGO1M87","il8zpq4s","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","48405","bb","48405","17284,581,30540","why:","honestly:#iread"
"debug","il8yt6mx","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","1","1247","bb","1247","1246","why:","honestly:#ididnt"
"A21LYHAOO5P2CC","il90mj2w","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","2","75521","b4b,bb","72798,75521","75521,0,0","why:If he is due the rebate I would change to make it right","honestly:#iread"
"A2RBF3IIJP15IH","il91ockh","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","300672","b4a,b4b,b2,b3,b1,bb","252345,262269,268203,275614,276861,300672","170091,15705,114876","why:The Specs did not need to be changed, the assertion is already true that each person that can apply store credit is a customer.","honestly:#iread"
"A21EZISIJ3JPSW","il90dtli","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","144089","b4a,b4b,b2,b1,b3,bb","115645,124478,128033,136096,137694,144089","42991,8900,92198","why:","honestly:#iread"
"A3TN3GQAO61BVB","il957esg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","159827","b2,b4b,b1,b3,b4a,bb","100298,121300,141027,156789,158144,159827","60615,95552,3660","why:Another employee could load the rebate onto a fellow employee's card?","honestly:#iread"
"A255RBA8P0K0XV","il9129j7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","28874","b4a,b2,b3,b1,b4b,bb","16594,18314,19058,19578,20186,28874","14370,1656,12848","why:","honestly:#iread"
"A175ZTL2OZO9YU","il908oi8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BRC","6","74450","b4b,b3,b1,b2,b4a,bb","53058,67857,69266,70754,71930,74450","74450,0,0","why:Because a person must own a card for the rebate to load.","honestly:#iread"
"workerId","postId","experimentID","taskID","_clicks_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_ORC","_time_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_ORC","_clickorder_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_ORC","_clicktime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_ORC","_scenariotime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_ORC","_why_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_ORC","_honestly_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_ORC"
"A33PDF03E6TRU0","il9dtdir","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","62942","b3c,b3a","60985,62942","62941,0,0","why:Because some nonfiction books are located in Section0. But not all books stored in nonfiction is a history or biography book.","honestly:#iread"
"A2S421V2HMNHQQ","il934v0i","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","107633","b3a","107633","46357,16096,45179","why:As written, it opens the door to other Genres which might be located_in nonfiction.  By replacing 'at least' with 'only' the assertion would be true.","honestly:#iread"
"AYOLVUJBAIR0M","il96mm35","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","138221","b3a","138221","131735,5158,1328","why:I figured that there would be other genres that also could be found in the nonfiction section.","honestly:#iread"
" A264067K4VJPMA","il90lo03","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","52183","b3b,b3a","48756,52183","52183,0,0","why:they are nonfiction books","honestly:#iread"
"AFHYKBNXB3FQ2","il8zruxg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","7","19029","b4a,b3b,b1,b3c,b4b,b2,b3a","7020,9572,15196,16076,17317,18084,19029","11611,416,7001","why:","honestly:#iread"
"A1HBIE5LRTQK1L","il96p3v0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","616675","bb,b3a","608434,616675","579201,4704,32769","why:The assertion is part-of and the spec is ""at least""","honestly:#iread"
"debug","il8yd109","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","3","5915","b1,b2,b3a","4520,5269,5915","5915","why:","honestly:#ididnt"
"A1ESCPVSM3GQ95","il8zq6b0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","56676","b3b,b3a","55496,56676","56676,0,0","why:","honestly:#iread"
"A3G2JDGJCXCWVD","il8zq3zt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","142269","bb,b3a","97023,142269","59126,14970,68173","why:","honestly:#iread"
"A2AMI7BVALOCJP","il90xl7q","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","8","36959","b4a,b4b,b3b,b3c,bb,b2,b1,b3a","22156,30139,31548,32230,33725,35107,36122,36959","34818,1243,899","why:","honestly:#ididnt"
"A1FBBY2JJYRMRI","il8zr08f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","34436","b3a","34436","34435,0,0","why:This means that there can be books of other genres found in this section also.","honestly:#iread"
"A2T893QOA0QILP","il90pwag","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","86850","b3a","86850","67410,6107,13334","why:To make it true you would have to change it to ""only"" because the way it is now, it only says that history and biography are part of the nonfiction section.  There could be other genres in that section if it isn't changed.","honestly:#iread"
"A3EHI7J2E5DSJK","il92619b","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","69293","b3a","69293","69294,0,0","why:It has nothing to do with  assertion that we thought would be true:","honestly:#iread"
"A98XHW6B1VSSQ","il90nt87","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","81326","b4b,b3a","72309,81326","74332,3888,3106","why:","honestly:#iread"
"A1DS5O8MSI3ZH0","il9e200f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","73886","b3a","73886","47835,1280,24771","why:","honestly:#iread"
"debug","il8z3cyt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","2748","b3b,b3a","2410,2748","2747,0,0","why:TESTING","honestly:#iread"
"A3MPHGI584PR1U","il92qmqv","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","116675","b3a","116675","82662,30693,3319","why:It would have to be ""only"" for this assertion to be true.","honestly:#iread"
"A33CFLCMJNHHNC","il90mukm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","217653","b3a","217653","202166,3138,12349","why:This part says insinuates there are other Genres in the nonfiction Section.  So a Book could be in the nonfiction Section but of a different Genre than history and biography.","honestly:#iread"
"A16N0O4K5DGOL6","il8zvign","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","6","12787","b4b,b3c,b1,bb,b2,b3a","3718,6145,8969,10955,11916,12787","12787,0,0","why:","honestly:#iread"
"A3TPW4JUUJDUFI","il8zwyjp","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","5","39948","b3b,bb,b3c,b1,b3a","29726,34294,37860,39097,39948","6515,1164,32269","why:","honestly:#iread"
"A3NH3VJF04DBJX","il9052q8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","24132","b3a","24132","24132,0,0","why:","honestly:#iread"
"debug","il8ywje7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","7311","b3a","7311","7311,0,0","why:","honestly:#ididnt"
"A1TPGQAHLMY6UK","il9164ah","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","4","21120","b2,b4a,b4b,b3a","14062,19567,20242,21120","21120,0,0","why:That part of specification make the assertion true because we can find the book only in a particular Genre found in that section","honestly:#iread"
