workerId,postId,experimentID,taskID,clicks,time,clickorder,clicktime,scenarioTime,why,honestly
"A1WOCD9SAYI07V","ilsse1zd","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","5","69577","b5c,b4,b2,b3,b5a","39391,63105,67733,68873,69577","69577","why:","honestly:"
"A16M46MK3XDRCL","ilsobpbx","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","78371","b5a","78371","78371","why:","honestly:"
"A1KHF6KTBO6X1P","ilsrdtqf","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","58221","bb,b5a","22080,58221","58221","why:","honestly:"
"A1XVZCQ983ETMR","ilso9cud","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","6","16847","b5b,b5c,b3,b2,b1,b5a","3755,7000,10215,13349,15603,16847","16847","why:","honestly:"
"A8V5CX8UFX7GQ","ilsr8wf0","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","214707","b3,b5a","149061,214707","214707","why:","honestly:"
"A3R38I5CQL07HI","ilsoqyuo","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","4","140948","b4,b3,b2,b5a","85557,97640,114012,140948","140948","why:","honestly:"
"A1P9OBGX73AGSL","ilsqewit","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","26026","b5a","26026","26026","why:","honestly:"
"ABO9F0JD9NN54","ilsw99ma","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","68857","b5a","68857","68857","why:","honestly:"
"A3A28RJ83OIL3D","ilst8z89","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","3","20494","b3,b4,b5a","10766,19446,20494","20493","why:","honestly:"
"AMDX0UNZS4A1G","ilsw89ad","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","79787","b5a","79787","79788","why:","honestly:"
"A29ZV4XJB7R1O","ilsrtprt","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","6202","b4,b5a","4529,6202","6202","why:","honestly:"
"A31I0QLK8BS1P0","ilsp53v9","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","111496","b5b,b5a","98652,111496","111495","why:","honestly:"
"A1WOV2JIV5I9VE","ilsopm9j","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","4","28810","b3,b2,b4,b5a","20604,24906,27143,28809","28810","why:","honestly:"
"A1DS5O8MSI3ZH0","iltggkmt","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","67035","b4,b5a","50834,67035","67035","why:","honestly:"
"A2NFKOH8HAAL1P","ilsz8c2x","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","176403","b4,b5a","151322,176403","176403","why:","honestly:"
"A28WKEUHQLFVS3","ilsr5uyp","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","4","18721","b3,b5b,b5c,b5a","1987,8746,10464,18721","18721","why:","honestly:"
"A140524EWF2GKE","ilsof4u5","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","5","42850","b3,b1,b5c,b5b,b5a","11968,23052,25936,37052,42850","42850","why:","honestly:"
"A3L5XFNSOY6QET","ilspmuf9","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","2554","b5a","2554","2553","why:","honestly:"
"A61GHYNS1DFT7","ilspiakw","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","5","37095","b2,b3,b4,b1,b5a","24509,27934,29158,30558,37095","37095","why:","honestly:"
"A333STM8M95GJX","ilsrdx4b","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","44946","b5a","44946","44946","why:","honestly:"
"A28F1ZWZ9H0RHA","ilsuqzag","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","128333","b5a","128333","128333","why:","honestly:"
"A3K9GTQBOI7O5A","ilspie4b","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","5","88948","bb,b5c,b3,b4,b5a","43752,80231,85488,87538,88948","88947","why:","honestly:"
"A21LYHAOO5P2CC","ilsoz0v0","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","4","11017","b1,b4,b5b,b5a","3565,5846,9000,11016","11017","why:","honestly:"
"AH31QLJ57XC8W","ilssli77","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","6","13084","b4,b3,b2,b5c,b5b,b5a","4074,8809,9660,11314,12315,13084","13084","why:","honestly:"
"A36OTYLX5AT2KM","ilt07rs5","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","100465","b5a","100465","100465","why:","honestly:"
"A1IW7D6O1X8GWC","ilsu7612","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","2084","b5a","2084","2084","why:","honestly:"
"a3pqugiqqbpr98","ilsytbf3","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","6034","b3,b5a","4570,6034","6034","why:","honestly:"
"AHPUVVEDSDA5F","ilsznvqa","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","75103","b4,b5a","56943,75103","75103","why:","honestly:"
"AEJO933AJ3ZZH","ilsodkhu","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","128711","b4,b5a","103152,128708","128711","why:","honestly:"
"AX8W8FDX8A823","ilstg4cj","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","444650","b4,b5a","295254,444650","444650","why:","honestly:"
"A24HGYC86FYG6O","ilsq2yw2","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","134889","b3,b5a","111299,134889","134889","why:","honestly:"
"A3P5WIW36V70AI","ilsojb7s","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","91300","b5a","91300","91301","why:","honestly:"
"A1HK7CR71C8BCA","ilsoa2mh","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","52430","b5a","52430","52430","why:","honestly:"
"A3P23Q72KQ164T","ilsog6gu","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","66327","b5a","66327","66327","why:","honestly:"
"A1S26U10C10581","ilssdlsi","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","80941","b5b,b5a","70809,80941","80941","why:","honestly:"
"A3GU2X1UXQK0SA","ilsovyty","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","35974","b3,b5a","5093,35973","35973","why:","honestly:"
"A3G8KL4S7T9K0C","ilsotemu","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","2","134633","b2,b5a","84185,134632","134632","why:","honestly:"
"AHPQVIEIBZOAS","ilsodxvn","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","84353","b5a","84353","84352","why:","honestly:"
"A61GHYNS1DFT7","ilspnlqt","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","166380","b5a","166380","166380","why:","honestly:"
"A38VJLWAK356BN","ilsxtyt9","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","teach_prime","1","55992","b5a","55992","55992","why:","honestly:"
"workerId","postId","experimentID","taskID","_clicks_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_BRM","_time_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_BRM","_clickorder_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_BRM","_clicktime_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_BRM","_scenariotime_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_BRM","_why_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_BRM","_honestly_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_BRM"
"A3083883A6RJES","ilsqol4k","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","86188","bb","86187","86188","why:There was nothing wrong with the specification.","honestly:#iread"
"A3DGO2O513UJMO","ilsr13qc","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","217448","b2,b3,b4b,b4a,b1,bb","49829,68180,72014,73232,74978,217448","217447","why:","honestly:#iread"
"A6ORRFI3XOACA","ilsp2gjk","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","88977","b1,b2,b3,b4a,b4b,bb","57613,63851,76314,85313,87268,88976","88977","why:I'm unsure.","honestly:#iread"
"A3PA0L5IE62V4C","ilstk1rp","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","20838","b2,b3,b1,b4b,b4a,bb","6406,11878,15542,17126,18430,20838","20838","why:need to make the assertion true. that's why i changed the part of the specification. ","honestly:#ididnt"
"A3MWSVO26MJI82","ilsocl0n","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","80653","b2,b4b,b1,b4a,b3,bb","46267,52362,62361,75770,78554,80653","80653","why:","honestly:#iread"
"A1JL8N1PWIFDH2","ilt4akkl","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","133551","b2,b4b,b4a,b3,b1,bb","98870,114323,130368,132061,132684,133551","133551","why:no relevant specs","honestly:#iread"
"A3KHOW5FW32RUL","ilsp5gzh","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","121728","b1,b4a,b4b,b3,b2,bb","86259,98537,102601,107854,110666,121728","121727","why:Because the customer is the one that can apply store credit.","honestly:#iread"
"A2QTP92PCZUGI2","ilsomiul","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","4","145967","b4a,b1,b3,bb","90503,118292,145075,145967","145967","why:Nothing in the specification needs to be changed because the class of Persons includes both employees and customers. ","honestly:#iread"
"A2K1QVO3F9M9Z9","ilso9ukx","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","55361","b3,b4a,b1,b2,b4b,bb","37016,48747,50744,51626,52132,55361","55361","why:Changing this specification would make the assertion true because this would make sure that only persons are allowed to use store credit due to it being ""loaded"" on their card","honestly:#iread"
"A3UV55HC87DO9C","ilsqpcue","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","32421","b4b,b4a,b2,b3,b1,bb","25070,26841,28169,29003,29837,32421","32421","why:","honestly:#ididnt"
"A1SEQOG02JOFVS","ilsuuzi2","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","43595","b4a,b3,b1,b4b,b2,bb","20012,26958,30117,37032,38399,43595","43595","why:It would bring it together","honestly:#iread"
"A28FA9S6Y1M1I7","ilsp4b28","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","14567","b4a,b4b,b3,b1,b2,bb","9282,10044,10574,11459,12050,14567","14567","why:","honestly:#ididnt"
"A2HJJKWNN7HZRR","ilss89g6","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","203037","b1,b3,b2,b4a,b4b,bb","165718,173427,193323,199121,199934,203037","203037","why:I really overlooked the option that they were all correct, I did play attention though. \n","honestly:#iread"
"A3F6SDO4GYBE4Y","ilsp4yff","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","23288","bb","23288","23288","why:If rebate was added.","honestly:#iread"
"A3MEXVF979S444","ilspd471","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","120013","b4a,b4b,b2,b1,b3,bb","105427,110569,115481,117240,118413,120013","120013","why:","honestly:#iread"
"A9WIOFVRSYW3L","ilsoah0t","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","206119","b3,b2,b4a,b4b,b1,bb","187665,189649,199600,201076,202579,206119","206119","why:","honestly:#ididnt"
"A21S6AU76IFMKK","ilssqn6j","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","18628","b2,b4a,b4b,b3,b1,bb","11289,14371,16061,17041,17792,18628","18628","why:It's already true, no changes needed here.","honestly:#iread"
"A3LF8DZWHGRJRD","ilt1a23q","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","5","13085","b4b,b2,b3,b4a,bb","5779,8636,10017,12011,13085","13085","why:","honestly:#ididnt"
"AHB3QFZSFN9DL","ilst23jf","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","320841","bb","320841","320841","why:In order to make it true, you would need to add the assumption that only a customer can_apply_store_credit. There is no mention of customer in the assumptions, therefore, the assertion was incorrect.","honestly:#iread"
"A15FXOOCN5RT0","ilsog3ts","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","143944","b1,b3,b2,b4a,b4b,bb","73480,83191,108802,112697,114456,143944","143944","why:","honestly:#iread"
"A10XW6SNPNQX16","ilsxe8fc","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","38694","b4a,b1,b3,b4b,b2,bb","21426,35480,36388,37219,37764,38694","38694","why:nothing to change","honestly:#iread"
"A2A27TLFWKDXUW","ilsoas8w","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","114483","b4a,b4b,b2,b3,b1,bb","81933,90453,94689,97083,98443,114483","114483","why:I'm not sure, I'm still trying to figure this hit out.","honestly:#iread"
"A2U7BMG19Q83GE","ilsoe9pn","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","17068","b1,b3,b2,b4b,b4a,bb","7770,10873,12049,14169,15353,17068","17068","why:","honestly:#iread"
"A1AVKKVWWFUGLT","ilsqxj2t","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","73895","b1,b2,b4b,b4a,b3,bb","46271,58653,66250,68983,70175,73895","73895","why:Nothing is changed so the assertion is true","honestly:#iread"
"A38DAL9E63VSIT","ilss4ygp","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","172932","b1,b4a,b3,b2,b4b,bb","137484,146528,156623,160141,161654,172932","172932","why:It needs to specify customer not persons","honestly:#iread"
"AKLV0WIZZ356X","ilsocckj","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","37010","b1,b3,b2,b4b,b4a,bb","26847,31193,32455,33533,34597,37010","37010","why:I don't know because it said all of my answers were wrong...","honestly:#iread"
"A2D2XQP00IZFR1","ilt15rvi","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","180847","b4b,b4a,b2,b3,b1,bb","114766,149771,159455,170058,174106,180847","180847","why:","honestly:#iread"
"A3QLGMZOLGMBQ1","ilspjxsw","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","91490","b2,b4a,b4b,b3,b1,bb","70202,77016,83598,86020,87100,91490","91489","why:I guessed.","honestly:#ididnt"
"A2TXWYY91LRGJG","ilt1lk95","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","16337","bb","16337","16337","why:","honestly:#iread"
"A2H5YEOMOPC9G0","ilsuh1ak","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","3","52235","b4a,b4b,bb","49923,51249,52235","52235","why:Nothing had to be changed.","honestly:#iread"
"A1GYO6CJMVA9ZA","ilsqvtlm","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","87990","b4a,b4b,b1,b2,b3,bb","65990,75355,76735,82955,85604,87990","87983","why:I'm not sure","honestly:#iread"
"A2YJQUHFIXNOY0","ilsoawv9","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","122175","b4a,b4b,b2,b3,b1,bb","105667,113379,114671,115090,115593,122175","122175","why:Nothing needs to be changed because that's it is a true fit.","honestly:#iread"
"A10XW6SNPNQX16","ilsx61f6","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","37725","b1,b4a,b4b,b2,b3,bb","23038,28532,32752,35943,36373,37725","37725","why:","honestly:#iread"
"A2RMEJGT4ZVL6C","ilsrrwkh","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","4","148483","b3,b2,b4a,bb","114461,129741,145499,148483","148482","why:Because can apply is tied to Person not the subclass","honestly:#iread"
"A3IRUA58OE3G9","ilsor993","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","75642","b1,b3,b4b,b4a,b2,bb","30685,45857,52975,57859,59420,75642","75642","why:","honestly:#iread"
"A2TXWYY91LRGJG","ilt1v8hw","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","16383","bb","16383","16383","why:","honestly:#iread"
"A1WOCD9SAYI07V","ilsse1zd","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","47170","b4a,b1,b4b,b3,b2,bb","23812,31493,38091,39352,39891,47170","47170","why:I thought that one of the answers would change it, but was apparently mistaken","honestly:#iread"
"A16M46MK3XDRCL","ilsobpbx","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","4","96609","b4b,b2,b4a,bb","69458,88610,94331,96609","96609","why:We need an assertion that the employee authorized to give it out is not the customer is it authorized to be given to.","honestly:#iread"
"A1KHF6KTBO6X1P","ilsrdtqf","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","21872","bb","21872","21872","why:I do not think it should be changed.","honestly:#iread"
"A8V5CX8UFX7GQ","ilsr8wf0","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","169338","b4b,b2,b1,b4a,b3,bb","121822,156105,157314,161494,163388,169338","169338","why:Initial selection was meant to be 1a - ""A Person can_apply a Rebate."" I assumed that changing the spec to ""An Employee can apply a rebate for a Customer...""","honestly:#iread"
"A3R38I5CQL07HI","ilsoqyuo","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","106079","bb","106079","106079","why:","honestly:#iread"
"A1P9OBGX73AGSL","ilsqewit","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","43696","bb","43696","43696","why:It already is.","honestly:#iread"
"ABO9F0JD9NN54","ilsw99ma","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","195283","b4a,b1,b4b,b3,b2,bb","140930,175286,183345,192661,193648,195283","195283","why:","honestly:#iread"
"A3A28RJ83OIL3D","ilst8z89","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","32412","bb","32412","32412","why:","honestly:#iread"
"AMDX0UNZS4A1G","ilsw89ad","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","104483","bb","104483","104483","why:All of the assumptions make sense, it cannot be taken in other contexts, the counterexamples do not contradict the assumptions. ","honestly:#iread"
"A29ZV4XJB7R1O","ilsrtprt","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","4","5419","b4b,b2,b3,bb","2027,3035,3771,5419","5419","why:","honestly:#iread"
"A31I0QLK8BS1P0","ilsp53v9","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","83667","bb","83667","83667","why:No change","honestly:#iread"
"A1DS5O8MSI3ZH0","iltggkmt","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","43868","b1,b4a,b4b,b3,b2,bb","19994,32850,39251,40450,41130,43868","43868","why:","honestly:#iread"
"A28WKEUHQLFVS3","ilsr5uyp","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","44058","b2,b4b,b4a,b3,b1,bb","31906,34337,35710,37097,38594,44058","44058","why:","honestly:#iread"
"A333STM8M95GJX","ilsrdx4b","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","111283","bb","111283","111283","why:","honestly:#iread"
"A3K9GTQBOI7O5A","ilspie4b","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","113734","b1,b4a,b4b,b3,b2,bb","92110,109200,110346,111395,111949,113734","113734","why:","honestly:#iread"
"A21LYHAOO5P2CC","ilsoz0v0","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","10802","b4b,b1,b3,b2,b4a,bb","4063,6543,8003,8761,9557,10802","10802","why:","honestly:#iread"
"AH31QLJ57XC8W","ilssli77","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","12008","b4b,b1,b4a,b2,b3,bb","2932,4153,5175,6773,7413,12008","12008","why:","honestly:#iread"
"a3pqugiqqbpr98","ilsytbf3","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","15694","b3,b4b,b4a,b1,b2,bb","7290,8498,9358,11431,12300,15694","15694","why:it well make more interesting","honestly:#iread"
"AHPUVVEDSDA5F","ilsznvqa","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","71134","b1,b4a,b4b,b2,b3,bb","41583,58222,59616,67814,68950,71134","71134","why:","honestly:#iread"
"AEJO933AJ3ZZH","ilsodkhu","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","3","129115","b4a,b1,bb","111335,127352,129115","129115","why:","honestly:#iread"
"AX8W8FDX8A823","ilstg4cj","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","198015","b4a,b2,b4b,b1,b3,bb","179775,189447,193247,194923,196895,198015","198015","why:an employee can be a customer ","honestly:#iread"
"A24HGYC86FYG6O","ilsq2yw2","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","97816","b1,b3,b2,b4b,b4a,bb","83159,89730,91864,95630,96911,97816","97816","why:Because the assumption is that the authorized employee is a customer","honestly:#iread"
"A3P23Q72KQ164T","ilsog6gu","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","112160","b2,b4b,b4a,b3,b1,bb","74271,97568,103981,105985,107833,112160","112160","why:Everything was true.","honestly:#iread"
"A1S26U10C10581","ilssdlsi","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","86272","b1,b4a,b4b,b2,b3,bb","58247,68009,72693,74169,75111,86272","86272","why:I'm not sure. I think I'm still getting the hang of this.","honestly:#iread"
"A3GU2X1UXQK0SA","ilsovyty","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","2","41733","b4a,bb","40753,41733","41732","why:the employee applies store credit","honestly:#iread"
"A3G8KL4S7T9K0C","ilsotemu","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","2","146184","b4a,bb","112344,146184","146184","why:This was the trick question, there was no change needed to make the assertion true. ","honestly:#iread"
"AHPQVIEIBZOAS","ilsodxvn","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","38897","b2,b4a,b4b,b1,b3,bb","26930,32489,34633,36649,37473,38897","38897","why:","honestly:#ididnt"
"A61GHYNS1DFT7","ilspnlqt","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","1","75700","bb","75700","75700","why:There is nothing permitting an employee from owning a card.","honestly:#iread"
"A38VJLWAK356BN","ilsxtyt9","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","BRM","6","194014","b4a,b2,b4b,b3,b1,bb","162422,172630,176958,180782,185960,194014","194013","why:","honestly:#iread"
"workerId","postId","experimentID","taskID","_clicks_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_ORM","_time_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_ORM","_clickorder_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_ORM","_clicktime_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_ORM","_scenariotime_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_ORM","_why_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_ORM","_honestly_walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC_ORM"
"A3083883A6RJES","ilsqol4k","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","50712","b3a","50712","50711","why:It would need to say only instead of at least.","honestly:#iread"
"A3DGO2O513UJMO","ilsr13qc","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","3","39831","b2,bb,b3a","23001,35693,39831","39831","why:","honestly:#iread"
"A6ORRFI3XOACA","ilsp2gjk","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","105878","b3a","105878","105879","why:At least means in addition to but the assertion specifies only those two Genres.","honestly:#iread"
"A3PA0L5IE62V4C","ilstk1rp","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","4","7569","b2,b4a,b4b,b3a","5849,6457,7033,7569","7569","why:i want to made the assertion true.y.  that's wh","honestly:#iread"
"A3MWSVO26MJI82","ilsocl0n","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","5","89462","b1,b4b,b3c,bb,b3a","49980,60556,74012,75420,89462","89462","why:","honestly:#iread"
"A1JL8N1PWIFDH2","ilt4akkl","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","38921","b3a","38921","38920","why:at least suggests that there are more genres than what is listed. if there were only two, the assertion would be correct","honestly:#iread"
"A3KHOW5FW32RUL","ilsp5gzh","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","7","199778","bb,b2,b4b,b4a,b1,b3c,b3a","155461,164166,177045,180108,188537,195652,199778","199777","why:Should not be at least, should be all.","honestly:#iread"
"A2QTP92PCZUGI2","ilsomiul","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","96565","b3a","96565","96564","why:""At least"" means that there can be additional Genres other than history and biography.  If we change/eliminate this so that ONLY history and biography are found_in the nonfiction Section, then the assertion would be true. ","honestly:#iread"
"A2K1QVO3F9M9Z9","ilso9ukx","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","6","59288","b2,b4a,b3b,b3c,b1,b3a","47057,50908,53652,56825,57340,59288","59288","why:Changing this part of the specification would make it true because all of the history or biography would be nonfiction","honestly:#iread"
"A3UV55HC87DO9C","ilsqpcue","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","7","50771","b3c,b3b,b4b,bb,b4a,b2,b3a","28050,33015,44583,46802,48343,49661,50771","50771","why:Because history is found_in the nonfiction","honestly:#iread"
"A1SEQOG02JOFVS","ilsuuzi2","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","4","77473","b1,b4a,b2,b3a","28491,64028,69654,77473","77473","why:It would switch the assertion from being an assumption to a confirmation or set specification","honestly:#iread"
"A2HJJKWNN7HZRR","ilss89g6","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","86669","b3a","86669","86669","why:Because it's a true statement following but no reason to say at least.","honestly:#iread"
"A3MEXVF979S444","ilspd471","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","37520","b3a","37520","37520","why:Change ""At least"" to ""only"" would make the assertion true.","honestly:#iread"
"A9WIOFVRSYW3L","ilsoah0t","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","48319","b3a","48319","48318","why:","honestly:#iread"
"A21S6AU76IFMKK","ilssqn6j","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","1","12776","b3a","12776","12775","why:The statement ""at least"" needs removed.","honestly:#iread"
"A3LF8DZWHGRJRD","ilt1a23q","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","4","12070","b3c,b1,b4b,b3a","6082,7236,10073,12070","12069","why:","honestly:#iread"
"AHB3QFZSFN9DL","ilst23jf","walkthrough_prime,teach_prime,BRM,ORM,BOC,OOC","ORM","2","139632","bb,b3a","114786,139632","139632","why:It should not say, ""At least."" It should say, ""only.""","honestly:#iread"
